Business Name,City,Rating,Reviews Count,Phone Number,Email,Website,Full Address,Google Maps Link
ITS COMPUTER CENTRE ARA,Ara,3.7,,+91 99310 02801,,Not Available,"Sri Radha Market, Chowk, pakari, Arrah, Bihar 802301, India",https://www.google.com/maps/place/ITS+COMPUTER+CENTRE+ARA/data=!4m7!3m6!1s0x398d5f7b75ae4d23:0xe0b712bc4a9e5ffc!8m2!3d25.5582736!4d84.6557076!16s%2Fg%2F11g0g60g4b!19sChIJI02udXtfjTkR_F-eSrwSt-A?authuser=0&hl=en&rclk=1
Shivam Net World Cyber Cafe,Ara,3.8,,+91 72776 01937,,Not Available,"HM26+P57, Arrah - Mohania Rd, Maharaja Hata, Katira, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Shivam+Net+World+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f6fa57d2a29:0x3a1254f4a2800d47!8m2!3d25.5517991!4d84.6604212!16s%2Fg%2F11d_7_svw1!19sChIJKSp9pW9fjTkRRw2AovRUEjo?authuser=0&hl=en&rclk=1
Cyber cafe,Ara,3.9,,Not Available,,Not Available,"HM8G+45V, Milki Mohalla Rd, Milki Mohalla, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Cyber+cafe/data=!4m7!3m6!1s0x398d5fe0121095bd:0x9a65a18693bc63f6!8m2!3d25.565353!4d84.675418!16s%2Fg%2F11kdyh54by!19sChIJvZUQEuBfjTkR9mO8k4ahZZo?authuser=0&hl=en&rclk=1
Sameer Cyber Cafe,Ara,3.2,,+91 92790 77055,,Not Available,"D.T. Road Near Town School, Amarpali Market, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Sameer+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f60088dbb43:0x3197581896b47aee!8m2!3d25.5638791!4d84.6678308!16s%2Fg%2F11g0g6ctyh!19sChIJQ7uNCGBfjTkR7nq0lhhYlzE?authuser=0&hl=en&rclk=1
Hardik internet cyber cafe,Ara,5.0,,+91 82716 36211,,Not Available,"bullet showroom ke, opposite gali RK science gali, Sarvodaya Nagar, Jagdev Nagar, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Hardik+internet+cyber+cafe/data=!4m7!3m6!1s0x398d5fb551142bf5:0xcbcd2d0f10b8de54!8m2!3d25.5381317!4d84.6512929!16s%2Fg%2F11jt69gfgb!19sChIJ9SsUUbVfjTkRVN64EA8tzcs?authuser=0&hl=en&rclk=1
Shivam Cyber Cafe,Ara,4.8,,Not Available,,Not Available,"Eastern gate, Of HD Jain College, Station Road, Maharaja Hata, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Shivam+Cyber+Cafe/data=!4m7!3m6!1s0x398d5fb2f8729701:0xc4141d4a21cde82f!8m2!3d25.5497234!4d84.6582868!16s%2Fg%2F11t6lj11nh!19sChIJAZdy-LJfjTkRL-jNIUodFMQ?authuser=0&hl=en&rclk=1
Deepak Cyber Cafe And Mobile Centre,Ara,4.7,,+91 77828 82579,,Not Available,"HM9R+P94, Jamira Rd, Kushwaha Nagar, Dharhara, Oliganj, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Deepak+Cyber+Cafe+And+Mobile+Centre/data=!4m7!3m6!1s0x3992a755224680b9:0xcb8e8cd6237bcddb!8m2!3d25.5692684!4d84.6909511!16s%2Fg%2F11g0hsvtjk!19sChIJuYBGIlWnkjkR2817I9aMjss?authuser=0&hl=en&rclk=1
Maurya Cyber Cafe & consultancy,Ara,5.0,,+91 74881 87870,,http://youtube.com/@Anand_Vlog,"West Ramna Road, opposite Dr. Isa, pakari, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Maurya+Cyber+Cafe+%26+consultancy/data=!4m7!3m6!1s0x398d5f8f9026ccb3:0xe5f6569636622745!8m2!3d25.558759!4d84.6579834!16s%2Fg%2F11ty79hgks!19sChIJs8wmkI9fjTkRRSdiNpZW9uU?authuser=0&hl=en&rclk=1
DIGITAL WORLD 2 CYBER CAFE,Ara,3.5,,Not Available,,Not Available,"Awadhpuri, pakari, Arrah, Bihar 802301, India",https://www.google.com/maps/place/DIGITAL+WORLD+2+CYBER+CAFE/data=!4m7!3m6!1s0x398d5f94222bbfa5:0x26ee8c1285960a5e!8m2!3d25.5598204!4d84.6449398!16s%2Fg%2F11gkrg1c5v!19sChIJpb8rIpRfjTkRXgqWhRKM7iY?authuser=0&hl=en&rclk=1
NISHANT CYBER POINT,Ara,5.0,,Not Available,,Not Available,"HMGX+928, Dharhara, Dhanupara, Arrah, Bihar 802301, India",https://www.google.com/maps/place/NISHANT+CYBER+POINT/data=!4m7!3m6!1s0x3992a700449002c3:0x282345839c4e725d!8m2!3d25.5759009!4d84.6975906!16s%2Fg%2F11ym9m8qhc!19sChIJwwKQRACnkjkRXXJOnINFIyg?authuser=0&hl=en&rclk=1
Smart Cyber Cafe,Ara,3.0,,+91 90976 70894,,Not Available,"Mahajan Tolli, pakari, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Smart+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f0bd4ffe66f:0x9f7e7b3201d245f2!8m2!3d25.5576576!4d84.6510828!16s%2Fg%2F11t3tw9kfd!19sChIJb-b_1AtfjTkR8kXSATJ7fp8?authuser=0&hl=en&rclk=1
Deepak Cyber Cafe,Ara,3.8,,Not Available,,Not Available,"pakari, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Deepak+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f95a2df2bb3:0x8297ecdbbed22327!8m2!3d25.5623936!4d84.6455367!16s%2Fg%2F11fhxxyyxn!19sChIJsyvfopVfjTkRJyPSvtvsl4I?authuser=0&hl=en&rclk=1
Shivam Cyber Point,Ara,4.0,,+91 94721 32665,,Not Available,"South Ramna Road, Hari Jee Ka Hata, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Shivam+Cyber+Point/data=!4m7!3m6!1s0x398d5f86214252c5:0x9eff647056a06bef!8m2!3d25.5593866!4d84.6625362!16s%2Fg%2F11f5wddqq7!19sChIJxVJCIYZfjTkR72ugVnBk_54?authuser=0&hl=en&rclk=1
BEGAMPUR ARA,Ara,4.6,,Not Available,,Not Available,"HMFP+XHH, Begampur, Arrah, Bihar 802301, India",https://www.google.com/maps/place/BEGAMPUR+ARA/data=!4m7!3m6!1s0x3992a1002ea0dd1d:0x6c5c2f97092e1cd6!8m2!3d25.5749477!4d84.6864923!16s%2Fg%2F11vyp7dkjk!19sChIJHd2gLgChkjkR1hwuCZcvXGw?authuser=0&hl=en&rclk=1
THE DAY DREAM LIBRARY & CYBER CAFE,Ara,4.7,,Not Available,,Not Available,"opp platform no.1 kailash puri, Station Road, Arrah, Bihar 802301, India",https://www.google.com/maps/place/THE+DAY+DREAM+LIBRARY+%26+CYBER+CAFE/data=!4m7!3m6!1s0x398d5f2e9e0ff483:0x5a1cb6f5a6afcdf4!8m2!3d25.5482518!4d84.6583848!16s%2Fg%2F11qbstgsm1!19sChIJg_QPni5fjTkR9M2vpvW2HFo?authuser=0&hl=en&rclk=1
RAAZ INTERNET CARE,Ara,4.5,,+91 76543 34675,,Not Available,"Prasad Market Anaith, Dhobi Ghat, Anaith, Arrah, Bihar 802302, India",https://www.google.com/maps/place/RAAZ+INTERNET+CARE/data=!4m7!3m6!1s0x398d5f0b69a21dc1:0xc61c641432540556!8m2!3d25.5401806!4d84.6522967!16s%2Fg%2F11cn0l1q3s!19sChIJwR2iaQtfjTkRVgVUMhRkHMY?authuser=0&hl=en&rclk=1
Avinash cafe & csc center,Ara,4.0,,+91 87890 62607,,Not Available,"Godhna, Godhna Rd, Goutam Buddha Nagar, Anaith, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Avinash+cafe+%26+csc+center/data=!4m7!3m6!1s0x398d5f86d7c1b4ff:0xb1d843e805b36d7e!8m2!3d25.5307665!4d84.6635318!16s%2Fg%2F11fpnmd2n_!19sChIJ_7TB14ZfjTkRfm2zBehD2LE?authuser=0&hl=en&rclk=1
CSC DIGITAL SEVA (SHIVAM CYBER CAFE),Ara,,,Not Available,,Not Available,"Eastern gate, OF HD JAIN COLLEGE, AT, Station Road, Katira, Arrah, Bihar 802301, India",https://www.google.com/maps/place/CSC+DIGITAL+SEVA+%28SHIVAM+CYBER+CAFE%29/data=!4m7!3m6!1s0x398d5f59cc024d33:0x422bc260d761a8a3!8m2!3d25.5496124!4d84.6583669!16s%2Fg%2F11yzlx_8wf!19sChIJM00CzFlfjTkRo6hh12DCK0I?authuser=0&hl=en&rclk=1
Baba Cyber Cafe,Ara,4.2,,Not Available,,Not Available,"3, Station Road, Shivpuri Katira, Maharaja Hata, Katira, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Baba+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f50d9f0bce7:0xf78ec9e8cfd4d288!8m2!3d25.5535381!4d84.6551258!16s%2Fg%2F11sxvbfwwp!19sChIJ57zw2VBfjTkRiNLUz-jJjvc?authuser=0&hl=en&rclk=1
PRASAD BUSINESS CENTER CAFE,Ara,3.5,,+91 95345 76769,,Not Available,"FULADI BHAWAN, GALI NO. 05 JAGDEVNAGAR ARA PO ANAITH, PS, Nawada, Arrah, Bihar 802302, India",https://www.google.com/maps/place/PRASAD+BUSINESS+CENTER+CAFE/data=!4m7!3m6!1s0x398d5f75ac0434b7:0xb302f25f54ad5d4c!8m2!3d25.5468025!4d84.6505666!16s%2Fg%2F11f3n2nwkl!19sChIJtzQErHVfjTkRTF2tVF_yArM?authuser=0&hl=en&rclk=1
Shivaay Cyber Zone,Ara,4.6,,+91 81818 88539,,Not Available,"1 Arah Road, Ara - Sasaram Rd, Sasaram, Bihar 802302, India",https://www.google.com/maps/place/Shivaay+Cyber+Zone/data=!4m7!3m6!1s0x398d5fe56c474c23:0x478b988b98c2d17d!8m2!3d25.5464046!4d84.6625536!16s%2Fg%2F11tn8wp6t0!19sChIJI0xHbOVfjTkRfdHCmIuYi0c?authuser=0&hl=en&rclk=1
Saksham Cyber Cafe,Ara,4.5,,+91 93867 17072,,Not Available,"Katira Rd, near Dynamic Computer Ara, Maharaja Hata, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Saksham+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f4393c4048f:0x93cab0aaacad6364!8m2!3d25.5516213!4d84.6570061!16s%2Fg%2F11sk5z5nws!19sChIJjwTEk0NfjTkRZGOtrKqwypM?authuser=0&hl=en&rclk=1
SKYFACE INTERNET CAFE AND STATIONARY SHOP,Ara,,,+91 79922 64609,,Not Available,"Gangi Road, Meerganj, Arrah, Bihar 802301, India",https://www.google.com/maps/place/SKYFACE+INTERNET+CAFE+AND+STATIONARY+SHOP/data=!4m7!3m6!1s0x3992a14fa2d7f8db:0x615e84ac034f3019!8m2!3d25.5715581!4d84.6739551!16s%2Fg%2F11y0s6601y!19sChIJ2_jXok-hkjkRGTBPA6yEXmE?authuser=0&hl=en&rclk=1
Google BaBa Cyber Cafe And V N Printing Press,Ara,4.7,,+91 79090 16874,,Not Available,"Dhobighat More, near PNB Bank, Ward Number 41, Anaith, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Google+BaBa+Cyber+Cafe+And+V+N+Printing+Press/data=!4m7!3m6!1s0x398d5fe75e691ff7:0x90ade09a25c668b8!8m2!3d25.541661!4d84.6545535!16s%2Fg%2F11s86239qg!19sChIJ9x9pXudfjTkRuGjGJZrgrZA?authuser=0&hl=en&rclk=1
TejVeer Digital Point Cyber Cafe,Ara,4.5,,Not Available,,Not Available,"HJ3R+956, Ram Nagar Colony, Arrah, Bihar 802301, India",https://www.google.com/maps/place/TejVeer+Digital+Point+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f960949209f:0x5ddc5bd4124d48fd!8m2!3d25.5535024!4d84.6403451!16s%2Fg%2F11tjbw9gjb!19sChIJnyBJCZZfjTkR_UhNEtRb3F0?authuser=0&hl=en&rclk=1
Pari Cyber Cafe,Ara,5.0,,+91 93731 52249,,Not Available,"Ara - Sasaram Rd, Hanuman Nagar, Mahuar, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Pari+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f897bec1025:0x9148b43f7a6ffa9!8m2!3d25.5451819!4d84.6625955!16s%2Fg%2F11vbzq4q30!19sChIJJRDse4lfjTkRqf-m90OLFAk?authuser=0&hl=en&rclk=1
Maa Vaishnavi Internet,Ara,5.0,,+91 93349 87955,,Not Available,"Sapna Cinema Road, Shivganj, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Maa+Vaishnavi+Internet/data=!4m7!3m6!1s0x398d5f5c71c7bf11:0xf1ebe0ecd7204233!8m2!3d25.5589235!4d84.6733971!16s%2Fg%2F11g8nn68bq!19sChIJEb_HcVxfjTkRM0Ig1-zg6_E?authuser=0&hl=en&rclk=1
Abdul Cyber Point,Ara,5.0,,+91 91354 45786,,Not Available,"Deo Vihar Bazar Samati, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Abdul+Cyber+Point/data=!4m7!3m6!1s0x398d5f7359f31e45:0x8c100651d123fff1!8m2!3d25.5426124!4d84.6534002!16s%2Fg%2F11ghlwlycs!19sChIJRR7zWXNfjTkR8f8j0VEGEIw?authuser=0&hl=en&rclk=1
Anshu Cyber Point,Ara,3.3,,+91 6182 232 040,,Not Available,"Pandey Bhavan, Kailashpuri Rd, Katira, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Anshu+Cyber+Point/data=!4m7!3m6!1s0x398d5f71f5131d8f:0x58a03a9ae95bb542!8m2!3d25.5479518!4d84.6571318!16s%2Fg%2F11g87068q9!19sChIJjx0T9XFfjTkRQrVb6Zo6oFg?authuser=0&hl=en&rclk=1
Shivam Enterprises,Ara,4.7,,+91 90975 36133,,Not Available,"ara, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Shivam+Enterprises/data=!4m7!3m6!1s0x398d5fae4e8a1e7d:0x997f86444a1f9319!8m2!3d25.547505!4d84.6668874!16s%2Fg%2F11tmkm2rn3!19sChIJfR6KTq5fjTkRGZMfSkSGf5k?authuser=0&hl=en&rclk=1
Abhi Net Cafe,Ara,,,Not Available,,Not Available,"Abhi Net Cafe, Arrah - Buxar Rd, Santoshi Nagar, Old Police Line, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Abhi+Net+Cafe/data=!4m7!3m6!1s0x398d5f411f120743:0x4eea07977157e351!8m2!3d25.5636144!4d84.6593892!16s%2Fg%2F11mkcfxsp9!19sChIJQwcSH0FfjTkRUeNXcZcH6k4?authuser=0&hl=en&rclk=1
BABA INTERNET AND AADHAR CENTER,Ara,3.6,,+91 80847 35333,,http://digitalindia.gov.in/,"Kshatriya School, Maharaja Hata, Nawada, THANA, Arrah, Bihar 802301, India",https://www.google.com/maps/place/BABA+INTERNET+AND+AADHAR+CENTER/data=!4m7!3m6!1s0x398d5f68c2b0db6d:0xa7ca12d1af2b9966!8m2!3d25.5519101!4d84.665095!16s%2Fg%2F11f03w2b6l!19sChIJbduwwmhfjTkRZpkrr9ESyqc?authuser=0&hl=en&rclk=1
Ara Cyber Cafe,Ara,4.5,,+91 95722 96535,,Not Available,"Overbridge, Bazar Samiti Jai Hanuman Complex, Anaith, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Ara+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f74a0b2af37:0x4f97adbdf228a88a!8m2!3d25.5429111!4d84.6532563!16s%2Fg%2F11f5_ktfvl!19sChIJN6-yoHRfjTkRiqgo8r2tl08?authuser=0&hl=en&rclk=1
Maa Cyber Solution,Ara,4.5,,+91 79038 04703,,Not Available,"Bhaluhipur W Rd, Chajjanganj, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Maa+Cyber+Solution/data=!4m7!3m6!1s0x3992a0a6656928cd:0x2d358d8eb0000000!8m2!3d25.5700881!4d84.6791863!16s%2Fg%2F11p6snskfy!19sChIJzShpZaagkjkRAAAAsI6NNS0?authuser=0&hl=en&rclk=1
Cyber Centre,Ara,4.8,,+91 70911 76801,,Not Available,"Rajendra Nagar, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Cyber+Centre/data=!4m7!3m6!1s0x398d5f7741974471:0xd19ddbb9f6c47fcb!8m2!3d25.5541662!4d84.6663997!16s%2Fg%2F11swwvtq5q!19sChIJcUSXQXdfjTkRy3_E9rnbndE?authuser=0&hl=en&rclk=1
Ganpati stduio & net cafe,Ara,4.4,21.0,+91 88253 39012,,Not Available,"Near Hanuman Mandir, New, Market, Bahiro, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Ganpati+stduio+%26+net+cafe/data=!4m7!3m6!1s0x398d5fcd1bc2e67d:0xbc62b713bbd05977!8m2!3d25.5471602!4d84.6708203!16s%2Fg%2F11s7b1s0k8!19sChIJfebCG81fjTkRd1nQuxO3Yrw?authuser=0&hl=en&rclk=1
Vasudha Kendra and Cyber Cafe,Ara,,,+91 76348 68242,,Not Available,"Chowk Infront of Pakri Masjid, pakari, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Vasudha+Kendra+and+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f476cbbefef:0xd556f9585a043d6f!8m2!3d25.5583956!4d84.6556523!16s%2Fg%2F11mdpf4b44!19sChIJ7--7bEdfjTkRbz0EWlj5VtU?authuser=0&hl=en&rclk=1
Ara Cyber Point,Ara,,,+91 96080 09607,,Not Available,"Dharhara, Dhanupara, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Ara+Cyber+Point/data=!4m7!3m6!1s0x3992a15ca8f24a73:0xcd8a63822f35b9be!8m2!3d25.5711426!4d84.6890757!16s%2Fg%2F11yz95z2xr!19sChIJc0ryqFyhkjkRvrk1L4Jjis0?authuser=0&hl=en&rclk=1
Cyber Cafe,Ara,,,+91 94304 52689,,Not Available,"Road Pakri Road, near Dr. Jk Singh, pakari, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Cyber+Cafe/data=!4m7!3m6!1s0x398d5f005fe1ca0d:0xfb065278eb817235!8m2!3d25.5558412!4d84.6555849!16s%2Fg%2F11x6rwp5zx!19sChIJDcrhXwBfjTkRNXKB63hSBvs?authuser=0&hl=en&rclk=1
Lucky Cyber World,Ara,3.0,,+91 77818 71705,,Not Available,"GMX5+RH6, Maharaja Hata, Katira, Mor, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Lucky+Cyber+World/data=!4m7!3m6!1s0x398d5f6e225069ef:0x5099367dfb43699!8m2!3d25.5495445!4d84.6589012!16s%2Fg%2F11ghlwkq67!19sChIJ72lQIm5fjTkRmTa032eTCQU?authuser=0&hl=en&rclk=1
Maa Vindhyavasini Cyber Cafe,Ara,,,+91 86511 71446,,Not Available,"Pal Market, Bhelai Rd, near pani tanki, Jagdev Nagar, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Maa+Vindhyavasini+Cyber+Cafe/data=!4m7!3m6!1s0x398d5faae5428edd:0xece44feb6a9e2a6e!8m2!3d25.5418397!4d84.6483776!16s%2Fg%2F11xz648x1x!19sChIJ3Y5C5apfjTkRbiqeautP5Ow?authuser=0&hl=en&rclk=1
Satyam Computer,Ara,5.0,,+91 74089 24112,,Not Available,"Ara, Mahajan Toli, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Satyam+Computer/data=!4m7!3m6!1s0x398d5f7f60bef1d1:0x75844fd31cccd8b0!8m2!3d25.5592449!4d84.6719279!16s%2Fg%2F11tnhbpk49!19sChIJ0fG-YH9fjTkRsNjMHNNPhHU?authuser=0&hl=en&rclk=1
Baba gupta cyber cafe and mobile reparing center,Ara,5.0,,Not Available,,Not Available,"jain college, East gate, Katira Rd, Maharaja Hata, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Baba+gupta+cyber+cafe+and+mobile+reparing+center/data=!4m7!3m6!1s0x398d5f6cbcd66a37:0xf63e5384fc10290f!8m2!3d25.5499206!4d84.6580612!16s%2Fg%2F11wmjmjfvj!19sChIJN2rWvGxfjTkRDykQ_IRTPvY?authuser=0&hl=en&rclk=1
K G N CYBER CAFE,Ara,3.9,23.0,+91 82924 74786,,Not Available,"Infornt Of, Amarpali Market, Ara - Sinha Rd, near Town High School, M. P Bagh, Arrah, Bihar 802301, India",https://www.google.com/maps/place/K+G+N+CYBER+CAFE/data=!4m7!3m6!1s0x398d5f288b23e469:0x5356b332154b5890!8m2!3d25.5656444!4d84.6684466!16s%2Fg%2F11wvgszfk8!19sChIJaeQjiyhfjTkRkFhLFTKzVlM?authuser=0&hl=en&rclk=1
ARA NET CAFE,Ara,3.5,,+91 82984 69329,,Not Available,"HM75+2GX, Nala Rd, Maula Bagh, Arrah, Bihar 802301, India",https://www.google.com/maps/place/ARA+NET+CAFE/data=!4m7!3m6!1s0x398d5f62d72d43c3:0x14e488771b863967!8m2!3d25.5630138!4d84.6589925!16s%2Fg%2F11c3w180yn!19sChIJw0Mt12JfjTkRZzmGG3eI5BQ?authuser=0&hl=en&rclk=1
Popular Internet Cafe,Ara,4.2,,+91 6182 234 662,,Not Available,"GMR2+4XV, Adarsh Nagar, Ara - Sasaram Rd, Arrah, Bihar 802302, India",https://www.google.com/maps/place/Popular+Internet+Cafe/data=!4m7!3m6!1s0x398d5f0b429f9c53:0xe744211be45f3d92!8m2!3d25.5403692!4d84.6524356!16s%2Fg%2F11ckr7yk61!19sChIJU5yfQgtfjTkRkj1f5BshROc?authuser=0&hl=en&rclk=1
The Internet World & Cyber Cafe,Ara,2.0,,+91 78702 38123,,Not Available,"HM5F+355, New Sheetal Tola Road, Shivganj, Arrah, Bihar 802301, India",https://www.google.com/maps/place/The+Internet+World+%26+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f5c6139b0f7:0x78474b6b2e1a6441!8m2!3d25.5576287!4d84.6729907!16s%2Fg%2F11fywx53p3!19sChIJ97A5YVxfjTkRQWQaLmtLR3g?authuser=0&hl=en&rclk=1
Ara Cyber Cafe,Ara,5.0,,+91 70701 50911,,Not Available,"1, Sapna Cinema Road, Shivganj, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Ara+Cyber+Cafe/data=!4m7!3m6!1s0x398d5fb306467b6f:0x5b951198aae9cd63!8m2!3d25.5590713!4d84.6727856!16s%2Fg%2F11tncrb2gm!19sChIJb3tGBrNfjTkRY83pqpgRlVs?authuser=0&hl=en&rclk=1
Maa Saraswati Cyber Cafe,Ara,3.9,32.0,+91 72771 30820,,Not Available,"Club Road D, M.Kothi Road, Bikramganj, Maharaja Hata, Katira, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Maa+Saraswati+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f657cf9bd53:0xae4a02bc8ef8cab1!8m2!3d25.5541165!4d84.6604842!16s%2Fg%2F11hdclyl2h!19sChIJU735fGVfjTkRscr4jrwCSq4?authuser=0&hl=en&rclk=1
Kaushal computer press,Ara,4.1,,Not Available,,Not Available,"Begampur, Rajendra Nagar, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Kaushal+computer+press/data=!4m7!3m6!1s0x398d5f9b5d733951:0x1b36bfa332269581!8m2!3d25.5578366!4d84.6677464!16s%2Fg%2F11fpfnkn5v!19sChIJUTlzXZtfjTkRgZUmMqO_Nhs?authuser=0&hl=en&rclk=1
MANTU Internet Cafe,Ara,,,+91 84549 58374,,Not Available,"Ara Rd, Mahatma Gandhi Nagar, Arrah, Bihar 802301, India",https://www.google.com/maps/place/MANTU+Internet+Cafe/data=!4m7!3m6!1s0x398d5f5990e8a35b:0xd9e10479a022f3fb!8m2!3d25.5596648!4d84.6615313!16s%2Fg%2F11sct55gjr!19sChIJW6PokFlfjTkR-_MioHkE4dk?authuser=0&hl=en&rclk=1
Sonu Cyber Cafe,Ara,5.0,,+91 62058 67063,,Not Available,Not Available,https://www.google.com/maps/place/Sonu+Cyber+Cafe/data=!4m7!3m6!1s0x3992a19820a883b5:0x8dd76d7c6a35b73b!8m2!3d25.5952356!4d84.2130804!16s%2Fg%2F11pzrk7vgx!19sChIJtYOoIJihkjkRO7c1anxt140?authuser=0&hl=en&rclk=1
D. K. CYBER CAFE,Ara,5.0,,Not Available,,https://sites.google.com/view/dkcybercafe/home,"HM8P+2P5, Nasriganj - Chandi - Bihta - Piro Rd, Ahir purawa, Arrah, Bihar 802301, India",https://www.google.com/maps/place/D.+K.+CYBER+CAFE/data=!4m7!3m6!1s0x398d5f53eed58979:0xd68d9aeab65d16ed!8m2!3d25.5650162!4d84.6868627!16s%2Fg%2F11khrfdvty!19sChIJeYnV7lNfjTkR7RZdtuqajdY?authuser=0&hl=en&rclk=1
Deepu Cyber Cafe,Ara,4.8,4.0,+91 80830 65133,,Not Available,"Ara, Arrah - Salempur Rd, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Deepu+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f61f892586b:0xf456455d251b26a!8m2!3d25.5557605!4d84.6659103!16s%2Fg%2F11td4hzydt!19sChIJa1iS-GFfjTkRarJR0lVkRQ8?authuser=0&hl=en&rclk=1
Maa vindhyavasini Online centre & CSC centre,Ara,5.0,,+91 73250 53176,,Not Available,"GMX8+6Q5, Anaith, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Maa+vindhyavasini+Online+centre+%26+CSC+centre/data=!4m7!3m6!1s0x398d5f001a584b19:0x39e7b08ff454e47!8m2!3d25.548091!4d84.6670154!16s%2Fg%2F11y6rj4_s2!19sChIJGUtYGgBfjTkRR05F_wh7ngM?authuser=0&hl=en&rclk=1
Himanshu Shoe Shop & Cyber Cafe,Ara,3.3,9.0,+91 78306 61170,,Not Available,"Ram Nagar Colony, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Himanshu+Shoe+Shop+%26+Cyber+Cafe/data=!4m7!3m6!1s0x398d5f2c95c405a1:0x3ca0ec54f083ca87!8m2!3d25.5544503!4d84.6379398!16s%2Fg%2F11kq7g8370!19sChIJoQXElSxfjTkRh8qD8FTsoDw?authuser=0&hl=en&rclk=1
Aditya Enterprise,Ara,4.9,,Not Available,,Not Available,"Babu Bazar Rd, Babu Bazar, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Aditya+Enterprise/data=!4m7!3m6!1s0x398d5f60a1a06b7f:0x5fd5c372b480a2ba!8m2!3d25.5619981!4d84.6672251!16s%2Fg%2F1tcxbl_j!19sChIJf2ugoWBfjTkRuqKAtHLD1V8?authuser=0&hl=en&rclk=1
Rajan Internet,Ara,4.0,,+91 72097 09078,,Not Available,"Shop No 27, Station Road, Maharaja Hata, Nawada, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Rajan+Internet/data=!4m7!3m6!1s0x398d5f6e5a1629ad:0x2fb79aedb331febd!8m2!3d25.5498418!4d84.6630138!16s%2Fg%2F11g09ryx22!19sChIJrSkWWm5fjTkRvf4xs-2aty8?authuser=0&hl=en&rclk=1
Rajkumar IGNOU Solution,Ara,5.0,,+91 70339 19032,,Not Available,"RAJKESAR VILLA KATIRA-STATION MAIN ROAD, Kadam Gali, Maharaja Hata, WEST SIDE, Arrah, Bihar 802301, India",https://www.google.com/maps/place/Rajkumar+IGNOU+Solution/data=!4m7!3m6!1s0x398d5f7093242553:0x4b30c2bd932a89f8!8m2!3d25.5508472!4d84.6576528!16s%2Fg%2F11gff6vmkq!19sChIJUyUkk3BfjTkR-Ikqk73CMEs?authuser=0&hl=en&rclk=1
