Business Name,City,Rating,Reviews Count,Phone Number,Email,Website,Full Address,Google Maps Link
Vaishali Digital Sarvice,Hajipur,,,+91 94306 47676,,Not Available,"R58J 2W9, JP Colony, Ghataro Chaturbhuj, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Vaishali+Digital+Sarvice/data=!4m7!3m6!1s0x39ed5df8806b4005:0xeb16f7d704e35679!8m2!3d25.6943342!4d85.2127152!16s%2Fg%2F11tk4g56lq!19sChIJBUBrgPhd7TkReVbjBNf3Fus?authuser=0&hl=en&rclk=1
R.K CYBER POINT,Hajipur,0.0,,+91 90652 73014,,Not Available,"Namita Sadan, Anand Vihar Colony, Anjanpeer, near Neev school, Hathsarganj, Hajipur, Bihar 844103, India",https://www.google.com/maps/place/R.K+CYBER+POINT/data=!4m7!3m6!1s0x39ed5d3a3af8f271:0x157226a44e42f313!8m2!3d25.7045084!4d85.2032742!16s%2Fg%2F11v41899vr!19sChIJcfL4Ojpd7TkRE_NCTqQmchU?authuser=0&hl=en&rclk=1
CHOUDHARY CYBER POINT CSC,Hajipur,4.3,10.0,+91 93088 56902,,Not Available,"Bagmali, Adalpur, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/CHOUDHARY+CYBER+POINT+CSC/data=!4m7!3m6!1s0x39ed5d5c5823938b:0xb2cb47c6f2ea3f42!8m2!3d25.6949375!4d85.2046875!16s%2Fg%2F11tnshdzzc!19sChIJi5MjWFxd7TkRQj_q8sZHy7I?authuser=0&hl=en&rclk=1
Deeksha Infotech,Hajipur,4.6,,+91 70045 08324,,http://www.facebook.com/di.hazipur,"Bagmali, Behind Hanuman Mandir, Lalganj Auto Stand, Bihar 844101, India",https://www.google.com/maps/place/Deeksha+Infotech/data=!4m7!3m6!1s0x39ed5d76f1bd0321:0x3ced40160638a2aa!8m2!3d25.6935218!4d85.2074065!16s%2Fg%2F11g24p9q2b!19sChIJIQO98XZd7TkRqqI4BhZA7Tw?authuser=0&hl=en&rclk=1
New Hello India,Hajipur,2.3,,+91 6224 462 102,,Not Available,"Konahara Ghat Rd, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/New+Hello+India/data=!4m7!3m6!1s0x39ed5c1d27ba248d:0x483e57b595c0b1a7!8m2!3d25.6818727!4d85.1997897!16s%2Fg%2F11f39zqf25!19sChIJjSS6Jx1c7TkRp7HAlbVXPkg?authuser=0&hl=en&rclk=1
"Tealogy Cafe, Hajipur",Hajipur,4.1,,+91 74883 64616,,Not Available,"Marai Rd, Shahi colony, Hajipur, Bihar 844101, India","https://www.google.com/maps/place/Tealogy+Cafe,+Hajipur/data=!4m7!3m6!1s0x39ed5d755ad0c17b:0xe5e9002720deb012!8m2!3d25.6913319!4d85.2147011!16s%2Fg%2F11pkcjb594!19sChIJe8HQWnVd7TkRErDeICcA6eU?authuser=0&hl=en&rclk=1"
RAJESH COMMUNICATION AND ELECTRIC,Hajipur,5.0,36.0,+91 91622 22164,,Not Available,"Chauhatta Chowk, RN College Rd, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/RAJESH+COMMUNICATION+AND+ELECTRIC/data=!4m7!3m6!1s0x39ed5de6678340cb:0xc4dd0d38b9e05122!8m2!3d25.6815718!4d85.2165826!16s%2Fg%2F11ffv6f6s1!19sChIJy0CDZ-Zd7TkRIlHguTgN3cQ?authuser=0&hl=en&rclk=1
Rahul Communication,Hajipur,5.0,1.0,+91 82525 78218,,Not Available,"Minapur, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Rahul+Communication/data=!4m7!3m6!1s0x39ed5d10c5b3ca45:0x3ea01210adc08b2e!8m2!3d25.6911552!4d85.2110979!16s%2Fg%2F11w8m8z60p!19sChIJRcqzxRBd7TkRLovArRASoD4?authuser=0&hl=en&rclk=1
A J INTERNET CAFE Point,Hajipur,,,+91 73197 00763,,Not Available,"Jadhua, gardaniachock, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/A+J+INTERNET+CAFE+Point/data=!4m7!3m6!1s0x39ed5f4598a2416f:0x7f8f85f6184387c0!8m2!3d25.6729796!4d85.2330078!16s%2Fg%2F11k3j5l5fj!19sChIJb0GimEVf7TkRwIdDGPaFj38?authuser=0&hl=en&rclk=1
The Lassi Corner,Hajipur,4.5,,+91 73173 13929,,https://www.lassicorner.com/,"Fakhruddin Market Gali, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/The+Lassi+Corner/data=!4m7!3m6!1s0x39ed5db46f4ca0bb:0xc0e05a95e6e00135!8m2!3d25.6901914!4d85.2098972!16s%2Fg%2F11sz3vfnbv!19sChIJu6BMb7Rd7TkRNQHg5pVa4MA?authuser=0&hl=en&rclk=1
Shiv cctv sales & service,Hajipur,,,Not Available,,Not Available,"M6W7+CGH, yadav chowk, ruabandha Market, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Shiv+cctv+sales+%26+service/data=!4m7!3m6!1s0x39ed5d00476c0e85:0x5cff1ab5bf52edb!8m2!3d25.6960563!4d85.2138718!16s%2Fg%2F11z1_bll8r!19sChIJhQ5sRwBd7TkR2y71W6vxzwU?authuser=0&hl=en&rclk=1
Ms Internet Point,Hajipur,0.0,,+91 97713 05752,,Not Available,"T Point, Kuari Chowk, NH 322, Jandha, South Of, Mokim Chak, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/Ms+Internet+Point/data=!4m7!3m6!1s0x39ed5d3d55a949a5:0x52ba8b16af764ee7!8m2!3d25.6826602!4d85.2669116!16s%2Fg%2F11v10znrjm!19sChIJpUmpVT1d7TkR5052rxaLulI?authuser=0&hl=en&rclk=1
BRS ONLINE,Hajipur,,,Not Available,,Not Available,"Ward No 40, Sant Kabir Nagar, behind Sant Kabir Math, Jadhua, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/BRS+ONLINE/data=!4m7!3m6!1s0x39ed5f42a2cc9aa7:0x46afa5fdc6de6345!8m2!3d25.673316!4d85.2340851!16s%2Fg%2F11zj6t3qf7!19sChIJp5rMokJf7TkRRWPexv2lr0Y?authuser=0&hl=en&rclk=1
YASH RAJ CYBER CAFE,Hajipur,4.0,,Not Available,,http://www.yashraj.com/,"M5JC+R54  , Barbatta Railway Colony, Sonepur, Sabalpur Pachami, Bihar 841101, India",https://www.google.com/maps/place/YASH+RAJ+CYBER+CAFE/data=!4m7!3m6!1s0x39ed59002829b949:0x771d6f96f0aa1818!8m2!3d25.6820135!4d85.1704437!16s%2Fg%2F11w59wsl7z!19sChIJSbkpKABZ7TkRGBiq8JZvHXc?authuser=0&hl=en&rclk=1
Chandra Printing Press,Hajipur,4.9,,+91 79034 77716,,http://chandra4print.carrd.co/,"yadav chowk, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Chandra+Printing+Press/data=!4m7!3m6!1s0x39ed5c3c3e5fca6f:0x9c5e7c81966c7b60!8m2!3d25.6957168!4d85.2142822!16s%2Fg%2F11c20c5_pw!19sChIJb8pfPjxc7TkRYHtsloF8Xpw?authuser=0&hl=en&rclk=1
Samyak Computer Classes,Hajipur,4.9,,+91 91051 06105,,https://www.samyakinfotech.com/,"opposite St Pauls Pre School, Baghmali, Adalpur, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Samyak+Computer+Classes/data=!4m7!3m6!1s0x39ed5d496391a35d:0xbb441f33eae5549f!8m2!3d25.6986168!4d85.2065225!16s%2Fg%2F11ybsfty1g!19sChIJXaORY0ld7TkRn1Tl6jMfRLs?authuser=0&hl=en&rclk=1
All India Computer Education Mission,Hajipur,4.9,,+91 91025 12079,,Not Available,"Lower Dakbungloow Rd, opposite of Custom Office, near Mognism cake center, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/All+India+Computer+Education+Mission/data=!4m7!3m6!1s0x39f2f3561fae23b9:0xf38922431ff8c312!8m2!3d25.6953705!4d85.2113134!16s%2Fg%2F11fn7ltvm_!19sChIJuSOuH1bz8jkREsP4H0MiifM?authuser=0&hl=en&rclk=1
JMD Cyber Cafe & Communication,Hajipur,5.0,,+91 62058 41146,,Not Available,"GF9, M59C, Sabalpur Pachami, Bihar 841101, India",https://www.google.com/maps/place/JMD+Cyber+Cafe+%26+Communication/data=!4m7!3m6!1s0x39ed59ae264cbfd3:0xfc8dcc247bc3243e!8m2!3d25.6694222!4d85.1721694!16s%2Fg%2F11s86qxgyk!19sChIJ079MJq5Z7TkRPiTDeyTMjfw?authuser=0&hl=en&rclk=1
CSC CENTER ADHAR CENTER,Hajipur,5.0,,Not Available,,Not Available,"M787+X7V, Panapur Dharmpur, Saidpur Ganesh, Bihar 844102, India",https://www.google.com/maps/place/CSC+CENTER+ADHAR+CENTER/data=!4m7!3m6!1s0x39ed5ffb1fa47b85:0x6f5017d92e1b84c0!8m2!3d25.6674754!4d85.2631809!16s%2Fg%2F11t5drn44l!19sChIJhXukH_tf7TkRwIQbLtkXUG8?authuser=0&hl=en&rclk=1
Srijan Digital Cable Network,Hajipur,3.0,,+91 97083 92391,,Not Available,"844103, Hathsarganj, Adalpur, Hajipur, Bihar 844103, India",https://www.google.com/maps/place/Srijan+Digital+Cable+Network/data=!4m7!3m6!1s0x39ed5d9713561949:0x156b2881fdbbca1f!8m2!3d25.702213!4d85.2051521!16s%2Fg%2F11lrdll7ph!19sChIJSRlWE5dd7TkRH8q7_YEoaxU?authuser=0&hl=en&rclk=1
MAHI NET POINT HAJIPUR,Hajipur,3.3,,+91 95252 39647,,Not Available,"M6WF+F3M, Vishunpur Paltu, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/MAHI+NET+POINT+HAJIPUR/data=!4m7!3m6!1s0x39ed5d85240569ad:0xf9b7d033f40cbc53!8m2!3d25.6962123!4d85.2226827!16s%2Fg%2F11h3l0857h!19sChIJrWkFJIVd7TkRU7wM9DPQt_k?authuser=0&hl=en&rclk=1
Aman Cyber Cafe,Hajipur,3.7,,+91 96319 65294,,Not Available,"Arara Rd, Dharhara Rd, Anrra, Ararah, Bihar 844117, India",https://www.google.com/maps/place/Aman+Cyber+Cafe/data=!4m7!3m6!1s0x39ed43b5de701c3b:0x24a019f8d9cf0578!8m2!3d25.7801621!4d85.2172749!16s%2Fg%2F11wpzlx2kq!19sChIJOxxw3rVD7TkReAXP2fgZoCQ?authuser=0&hl=en&rclk=1
PROTYPO DIAGNOSTICS & DIGITAL XRAY,Hajipur,4.9,,+91 99055 50555,,https://www.protypolabs.in/,"M6R6+PRM Ganesh Complex, Marai Rd, Rajendra chowk, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/PROTYPO+DIAGNOSTICS+%26+DIGITAL+XRAY/data=!4m7!3m6!1s0x39ed5d5d239de42b:0x1f97a937d293b56b!8m2!3d25.6918069!4d85.2120218!16s%2Fg%2F11nnsh_f6l!19sChIJK-SdI11d7TkRa7WT0jeplx8?authuser=0&hl=en&rclk=1
public cyber cafe& mobile componant,Hajipur,3.5,,+91 88095 09702,,Not Available,"near baba hariharnath mandir, Sonepur, Bihar 841101, India",https://www.google.com/maps/place/public+cyber+cafe%26+mobile+componant/data=!4m7!3m6!1s0x39ed5b5833061073:0xc41dd25821cd4f8c!8m2!3d25.6845433!4d85.1878987!16s%2Fg%2F11j0hvwvy7!19sChIJcxAGM1hb7TkRjE_NIVjSHcQ?authuser=0&hl=en&rclk=1
Airtel Store - Hajipur,Hajipur,3.6,,+91 98100 12345,,https://www.airtel.in/,"Surji Complex, Kutchery road, near Civil Court, Vaishali, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Airtel+Store+-+Hajipur/data=!4m7!3m6!1s0x39ed5df074b656e1:0x5dcecf0e8814dac7!8m2!3d25.6942415!4d85.2097804!16s%2Fg%2F11ssq90x4l!19sChIJ4Va2dPBd7TkRx9oUiA7Pzl0?authuser=0&hl=en&rclk=1
My First Flight Restaurant,Hajipur,4.1,,+91 97711 15736,,https://myfirstflightrestaurant.com/,"Sita Chowk, Bagmali, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/My+First+Flight+Restaurant/data=!4m7!3m6!1s0x39ed5dd615581fc7:0xb00d20f251976f51!8m2!3d25.6964199!4d85.2047887!16s%2Fg%2F11h4k_g3ck!19sChIJxx9YFdZd7TkRUW-XUfIgDbA?authuser=0&hl=en&rclk=1
Mr. Mobile Care,Hajipur,4.8,,+91 98352 45791,,Not Available,"Sagar Complex,Kachari Road, MR MOBILE CARE, College, behind Annex, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Mr.+Mobile+Care/data=!4m7!3m6!1s0x39ed5c17e2340927:0xa90a81b46db1a7cc!8m2!3d25.6920373!4d85.2097395!16s%2Fg%2F11cn703q64!19sChIJJwk04hdc7TkRzKexbbSBCqk?authuser=0&hl=en&rclk=1
Computer Repare Solution,Hajipur,4.2,,+91 91359 72887,,Not Available,"Ground Floor, Canara Bank Campus, Ram Raja Market, Kachahari Rd, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Computer+Repare+Solution/data=!4m7!3m6!1s0x39ed5ee555555537:0x13d9db0d9d2b8b1f!8m2!3d25.6920724!4d85.2093705!16s%2Fg%2F11c0pxc52l!19sChIJN1VVVeVe7TkRH4srnQ3b2RM?authuser=0&hl=en&rclk=1
Ali Computer,Hajipur,,,Not Available,,Not Available,Not Available,https://www.google.com/maps/place/Ali+Computer/data=!4m7!3m6!1s0x3423b5cb76907ad:0xe191ff65ab2fa7bc!8m2!3d25.6949818!4d85.2047079!16s%2Fg%2F11tk8m2dt1!19sChIJrQdpt1w7QgMRvKcvq2X_keE?authuser=0&hl=en&rclk=1
Sumit Computer Center,Hajipur,5.0,,+91 97565 22390,,Not Available,"12, Enayatpur Parbhodhi, Bihar 844101, India",https://www.google.com/maps/place/Sumit+Computer+Center/data=!4m7!3m6!1s0x39ed5d3cf9479d87:0x21201d5cb240c8b5!8m2!3d25.6914465!4d85.2143316!16s%2Fg%2F11jsr5xxj4!19sChIJh51H-Txd7TkRtchAslwdICE?authuser=0&hl=en&rclk=1
Aaditya Cyber Zone,Hajipur,,,+91 74930 67951,,Not Available,"DIGHI Kala, Dighi Kala, Hajipur, Bihar 844102, India",https://www.google.com/maps/place/Aaditya+Cyber+Zone/data=!4m7!3m6!1s0x39ed5dd4c6733069:0x9011195546244e37!8m2!3d25.7118232!4d85.2190899!16s%2Fg%2F11sfb7y55q!19sChIJaTBzxtRd7TkRN04kRlUZEZA?authuser=0&hl=en&rclk=1
"Student zone cyber cafe, chhoti Yusufpur, Hajipur",Hajipur,4.9,23.0,+91 70119 09886,,Not Available,"CHHOTI Yusufpur Barai Tola, near, Vaishali, near Tall Mobile Tower, Hajipur Industrial Area, Hajipur, Bihar 844101, India","https://www.google.com/maps/place/Student+zone+cyber+cafe,+chhoti+Yusufpur,+Hajipur/data=!4m7!3m6!1s0x39ed5d66667dfac5:0x15f7c8c601ad5160!8m2!3d25.6856094!4d85.2311891!16s%2Fg%2F11vkphkxf4!19sChIJxfp9ZmZd7TkRYFGtAcbI9xU?authuser=0&hl=en&rclk=1"
Sanjay cyber internet point..,Hajipur,,,Not Available,,Not Available,"M6X7+GXC, Hajipur - Sarai Rd, Anwarpur, Mishra Colony, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Sanjay+cyber+internet+point../data=!4m7!3m6!1s0x39ed5d0072a300c3:0x10fa38e1a6eeb899!8m2!3d25.6988117!4d85.2148793!16s%2Fg%2F11xtxjx7_f!19sChIJwwCjcgBd7TkRmbjupuE4-hA?authuser=0&hl=en&rclk=1
Yash Cyber Cafe & Common Service Center,Hajipur,4.9,,Not Available,,Not Available,"Langa - Baba Bhuiyan Rd, Panapur Langa, Bihar 844124, India",https://www.google.com/maps/place/Yash+Cyber+Cafe+%26+Common+Service+Center/data=!4m7!3m6!1s0x39ed67806b27bb3d:0xebdf2881b2091019!8m2!3d25.7276324!4d85.2836835!16s%2Fg%2F11gmfr4y3k!19sChIJPbsna4Bn7TkRGRAJsoEo3-s?authuser=0&hl=en&rclk=1
CSC Neelkamal Cyber Cafe & Mobile Repairing,Hajipur,,,+91 72503 86209,,Not Available,", , Madarpur, Hajipur, Bihar 844103, India",https://www.google.com/maps/place/CSC+Neelkamal+Cyber+Cafe+%26+Mobile+Repairing/data=!4m7!3m6!1s0x39ed5dbbafdf66df:0xdd6aadbcb6149187!8m2!3d25.7349574!4d85.2024525!16s%2Fg%2F11sqp858k7!19sChIJ32bfr7td7TkRh5EUtrytat0?authuser=0&hl=en&rclk=1
Hajipur f,Hajipur,,,Not Available,,Not Available,"Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Hajipur+f/data=!4m7!3m6!1s0x39ed5d00079d450d:0x93fb46ca095c2700!8m2!3d25.6924354!4d85.208324!16s%2Fg%2F11xkhs7qt6!19sChIJDUWdBwBd7TkRACdcCcpG-5M?authuser=0&hl=en&rclk=1
Ritesh Videography And Internet Points,Hajipur,,,+91 73200 27308,,Not Available,"School road sarai vaishali, Q7MC 7RW, Sarai, Bihar 844101, India",https://www.google.com/maps/place/Ritesh+Videography+And+Internet+Points/data=!4m7!3m6!1s0x39ed5db368aaa9e5:0xf6a20285202dec93!8m2!3d25.6935551!4d85.209049!16s%2Fg%2F11sb2rz6dt!19sChIJ5amqaLNd7TkRk-wtIIUCovY?authuser=0&hl=en&rclk=1
Shruti enterprises,Hajipur,,,Not Available,,Not Available,"M6P8+VGP, R N College Rd, Shahi colony, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Shruti+enterprises/data=!4m7!3m6!1s0x39ed5d001495d6dd:0xa6240106c149d532!8m2!3d25.6872219!4d85.2163249!16s%2Fg%2F11yfzbcgvb!19sChIJ3daVFABd7TkRMtVJwQYBJKY?authuser=0&hl=en&rclk=1
AARYAN RAJ INTERNET POINT CSC CENTRE,Hajipur,,,+91 95079 40240,,Not Available,"SISAUNI PRABODHI, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/AARYAN+RAJ+INTERNET+POINT+CSC+CENTRE/data=!4m7!3m6!1s0x39ed5d510cec1e0f:0xf4b54fe4e219da38!8m2!3d25.6924354!4d85.208324!16s%2Fg%2F11xs7q3_bn!19sChIJDx7sDFFd7TkRONoZ4uRPtfQ?authuser=0&hl=en&rclk=1
Kiran Kumari,Hajipur,,,+91 98016 93029,,Not Available,"Rahimapur Bidupur, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Kiran+Kumari/data=!4m7!3m6!1s0x39ed5db68d2b745b:0xfa50094e584748d!8m2!3d25.6918443!4d85.2094348!16s%2Fg%2F11zj2p53_p!19sChIJW3QrjbZd7TkRjXSE5ZQApQ8?authuser=0&hl=en&rclk=1
Maa Laxmi Telecom,Hajipur,4.9,23.0,Not Available,,Not Available,"M P Colony, M P Colony, Station Rd, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Maa+Laxmi+Telecom/data=!4m7!3m6!1s0x39ed5d00081d475f:0xff5248ef784030a8!8m2!3d25.7037266!4d85.2181018!16s%2Fg%2F11vjrlsf0g!19sChIJX0cdCABd7TkRqDBAeO9IUv8?authuser=0&hl=en&rclk=1
P.k Startup,Hajipur,,,+91 96083 35308,,Not Available,"P.k Startup Vaishali, Bihar 844101, India",https://www.google.com/maps/place/P.k+Startup/data=!4m7!3m6!1s0x39ed5d8839084ccb:0xf480fff6dc97ae97!8m2!3d25.6957793!4d85.216924!16s%2Fg%2F11sn_6897d!19sChIJy0wIOYhd7TkRl66X3Pb_gPQ?authuser=0&hl=en&rclk=1
Shreya Enterprises,Hajipur,,,Not Available,,Not Available,"Rajendra chowk, Gudari Bazar, Hajipur, Bihar 844101, India",https://www.google.com/maps/place/Shreya+Enterprises/data=!4m7!3m6!1s0x39ed5d9956596fdb:0xc75a537b606afd33!8m2!3d25.6916058!4d85.210965!16s%2Fg%2F11mdswpcd6!19sChIJ229ZVpld7TkRM_1qYHtTWsc?authuser=0&hl=en&rclk=1
PixelNet Computer Education Centre,Hajipur,4.6,,Not Available,,Not Available,"Ramjeevan Chowk, (Near Indicash ATM),, Hajipur, Vaishali, Bihar 844101, India",https://www.google.com/maps/place/PixelNet+Computer+Education+Centre/data=!4m7!3m6!1s0x39ed5c2376bb2ce7:0x636f3b127baea81!8m2!3d25.6882956!4d85.2140269!16s%2Fg%2F11c54mwr3h!19sChIJ5yy7diNc7TkRgeq6J7HzNgY?authuser=0&hl=en&rclk=1
Amit Cyber Cafe,Sasaram,4.9,,+91 70339 40907,,Not Available,"Amit cyber cafe, Dilia, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Amit+Cyber+Cafe/data=!4m7!3m6!1s0x398db0c73db4091f:0x115a4e5d655c693a!8m2!3d24.9543307!4d84.0155323!16s%2Fg%2F11gcwtp6hd!19sChIJHwm0PcewjTkROmlcZV1OWhE?authuser=0&hl=en&rclk=1
All In One Cyber Cafe,Sasaram,5.0,,+91 95238 87136,,Not Available,"near Prakash Petrol Pump, Dilia, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/All+In+One+Cyber+Cafe/data=!4m7!3m6!1s0x398db1fc46a8822d:0x4646d68c0e1080fe!8m2!3d24.9553888!4d84.0281743!16s%2Fg%2F11ybcy6wdw!19sChIJLYKoRvyxjTkR_oAQDozWRkY?authuser=0&hl=en&rclk=1
Suman Digital Cyber Sasaram,Sasaram,4.0,,+91 82719 28812,,Not Available,"Post Office, Adda Rd, near Town High School, Khilanganj, Road, Laxkariganj, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Suman+Digital+Cyber+Sasaram/data=!4m7!3m6!1s0x398db7005688109b:0xbd54f5862adbe465!8m2!3d24.9536862!4d84.0146713!16s%2Fg%2F11zkp5qpj5!19sChIJmxCIVgC3jTkRZeTbKob1VL0?authuser=0&hl=en&rclk=1
BHARAT CYBER CAFE & CSC CENTRE,Sasaram,4.8,,+91 70701 23919,,Not Available,"S.S GLASS KE UPAR, COMPANY SARAI ADDA ROAD SASARAM NEAR TOWN HIGH SCHOOL, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/BHARAT+CYBER+CAFE+%26+CSC+CENTRE/data=!4m7!3m6!1s0x398db788a15f9531:0x62875caa8a36cad1!8m2!3d24.9529185!4d84.0141394!16s%2Fg%2F11fw8f55r3!19sChIJMZVfoYi3jTkR0co2iqpch2I?authuser=0&hl=en&rclk=1
RAJ INTERNET CAFE,Sasaram,5.0,,+91 91559 93230,,https://www.google.com/search?q=RAJ+INTERNET+CAFE&stick=H4sIAAAAAAAA_-NgU1I1qDC2tEhJMjcwMDMwME20MEiyMqiwMDI1MDVINDVLsUg2MrNIXcQqGOTopeDpF-Ia5OcaouDs6OYKAPZ2B2U9AAAA&hl=en-GB&mat=CQTCynUNlZwfElcBTVDHnrj_BcrTKPq-UzIkAHkFAo-A,"RAJU MARKET, Adda Rd, Khilanganj, Laxkariganj, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/RAJ+INTERNET+CAFE/data=!4m7!3m6!1s0x398db7006005a80b:0x825050a56d8c268e!8m2!3d24.9531339!4d84.0145447!16s%2Fg%2F11y4_y1jyy!19sChIJC6gFYAC3jTkRjiaMbaVQUII?authuser=0&hl=en&rclk=1
Digital cyber cafe,Sasaram,4.3,,+91 73523 85169,,Not Available,"X264+347, Takiya Sasaram, Sasaram, Bihar 821113, India",https://www.google.com/maps/place/Digital+cyber+cafe/data=!4m7!3m6!1s0x398db70066c32ced:0x6c431a1a8c710954!8m2!3d24.9601629!4d84.0052742!16s%2Fg%2F11xn5nkl40!19sChIJ7SzDZgC3jTkRVAlxjBoaQ2w?authuser=0&hl=en&rclk=1
KOMAL CYBER CAFE HDFC BANK CSP CSC e Government,Sasaram,4.3,,+91 79035 44834,,Not Available,"Pathan Toli Rd, Bharti Ganj, Sasaram, karpurwa, Bihar 821115, India",https://www.google.com/maps/place/KOMAL+CYBER+CAFE+HDFC+BANK+CSP+CSC+e+Government/data=!4m7!3m6!1s0x398db736aa5d4415:0x2eb960d00e4f113d!8m2!3d24.9436008!4d84.0102326!16s%2Fg%2F11f3pmgb9w!19sChIJFURdqja3jTkRPRFPDtBguS4?authuser=0&hl=en&rclk=1
Sagar Internet Cafe,Sasaram,4.7,,Not Available,,Not Available,"Civil Court, Navaratan Bazar, Laxkariganj, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Sagar+Internet+Cafe/data=!4m7!3m6!1s0x398db7002da7c7fb:0x37d22abd25cb4033!8m2!3d24.9531172!4d84.0109689!16s%2Fg%2F11ld7zvzk3!19sChIJ-8enLQC3jTkRM0DLJb0q0jc?authuser=0&hl=en&rclk=1
Shivaay Cyber Zone,Sasaram,5.0,,+91 97987 14774,,Not Available,"Laalganj, Sasaram, Uchitpur, Bihar 821115, India",https://www.google.com/maps/place/Shivaay+Cyber+Zone/data=!4m7!3m6!1s0x398db1d58254109b:0xec0ffbd3ed5f8ede!8m2!3d24.9707332!4d84.0189325!16s%2Fg%2F11sb1jjl8d!19sChIJmxBUgtWxjTkR3o5f7dP7D-w?authuser=0&hl=en&rclk=1
Cyber Sansar cafe & Computer Repairing centre Munna Kumar,Sasaram,5.0,,+91 99399 54366,,Not Available,"Unnamed Road, P S Nagar, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Cyber+Sansar+cafe+%26+Computer+Repairing+centre+Munna+Kumar/data=!4m7!3m6!1s0x398db7bc1a8be6f9:0xd447aee033881b18!8m2!3d24.9563997!4d84.013214!16s%2Fg%2F11h4gw2x_x!19sChIJ-eaLGry3jTkRGBuIM-CuR9Q?authuser=0&hl=en&rclk=1
SHANKER CYBER CAFE,Sasaram,4.0,,Not Available,,Not Available,"SHANKER CYBER CAFE, HEAD POST OFFICE ROAD, near BSNL OFFICE, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/SHANKER+CYBER+CAFE/data=!4m7!3m6!1s0x398db79eba0912ed:0x4fc090563dc81ce6!8m2!3d24.9531496!4d84.0141787!16s%2Fg%2F11q_49wl1r!19sChIJ7RIJup63jTkR5hzIPVaQwE8?authuser=0&hl=en&rclk=1
Krish Cyber Cafe,Sasaram,5.0,,+91 84098 37412,,Not Available,"Mohalla - Mubarak Ganj, Po, Ps, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Krish+Cyber+Cafe/data=!4m7!3m6!1s0x398db7e99ce4f955:0xdce2b62547f4a3dc!8m2!3d24.9538803!4d84.0142866!16s%2Fg%2F11x0xxys57!19sChIJVfnknOm3jTkR3KP0RyW24tw?authuser=0&hl=en&rclk=1
Diya Cyber Cafe,Sasaram,4.8,,Not Available,,Not Available,"Ward 22 Moh Khilanganj Po, Ps, near Masjid, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Diya+Cyber+Cafe/data=!4m7!3m6!1s0x398db10d30d0baef:0x511b73f2f965f413!8m2!3d24.9507425!4d84.0203784!16s%2Fg%2F11tstt3p6m!19sChIJ77rQMA2xjTkRE_Rl-fJzG1E?authuser=0&hl=en&rclk=1
Atul Online Cafe,Sasaram,5.0,,+91 87097 11670,,Not Available,"Head post office, Khilanganj, Laxkariganj, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Atul+Online+Cafe/data=!4m7!3m6!1s0x398db7ca38bfc573:0x6a288d4539f2154!8m2!3d24.9536306!4d84.0141605!16s%2Fg%2F11k3wt8yyb!19sChIJc8W_OMq3jTkRVCGfU9SIogY?authuser=0&hl=en&rclk=1
Sunny Online Cafe,Sasaram,5.0,,Not Available,,Not Available,"X237+5HP, Laxkariganj, Sasaram, Bihar 821115, India",https://www.google.com/maps/place/Sunny+Online+Cafe/data=!4m7!3m6!1s0x398db768a52e1497:0x1ef614790c050af!8m2!3d24.9530769!4d84.0139108!16s%2Fg%2F11s99mj7r2!19sChIJlxQupWi3jTkRr1DAkEdh7wE?authuser=0&hl=en&rclk=1
